Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	topological domain:Extracellular	227	20.636363636363637	1.255914161425319E-17	219484, 10343, 219482, 402135, 219487, 8743, 79905, 334, 391194, 391196, 391195, 6768, 11326, 120586, 134391, 219493, 24, 391191, 391192, 391190, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 2838, 90522, 2831, 390174, 81168, 390191, 390190, 187, 8754, 375519, 23284, 85352, 8749, 390181, 7223, 7224, 7222, 64699, 117, 4853, 50852, 26696, 81341, 8842, 10653, 81050, 401993, 401994, 2895, 401992, 403274, 60482, 403277, 403278, 283820, 283189, 403273, 7436, 8829, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 961, 441608, 81466, 3358, 4986, 2558, 57194, 79310, 403239, 81470, 11211, 81472, 403253, 2346, 127077, 127074, 2693, 26188, 81309, 285220, 81328, 283694, 89766, 10798, 5024, 127062, 25825, 127064, 127066, 127068, 2152, 127069, 343172, 343173, 203102, 84133, 343171, 219952, 219954, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 79295, 343169, 81614, 254879, 127059, 283092, 283093, 219428, 219429, 284532, 22997, 54929, 343563, 23480, 338674, 338675, 256144, 81552, 4948, 100132202, 219432, 219431, 219438, 219437, 219436, 26341, 219417, 6567, 9619, 26338, 119765, 119764, 26339, 129787, 284521, 7113, 123606, 390113, 81539, 57685, 54407, 140803, 9170, 9620, 84109, 56253, 390148, 57828, 441933, 390144, 10507, 390142, 57130, 55089, 219453, 440699, 11250, 55714, 283767, 2903, 1139, 5795, 1133, 347902, 133418, 283383, 131368, 131566, 127623, 219447, 5979, 60401, 2515, 26245, 25945, 390168, 390167, 1956, 53828, 390162, 219965, 219960, 219477, 219958, 219959, 219479, 219956, 219957, 219473, 26246, 390157, 658, 390151, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 56288	929	2603	18308	1.7186081969673976	3.0028907599679376E-14	3.0028907599679376E-14	2.204329451005379E-14
UP_SEQ_FEATURE	topological domain:Cytoplasmic	250	22.727272727272727	1.1287431259328425E-12	10998, 219484, 10343, 219482, 402135, 219487, 8743, 79905, 334, 391194, 391196, 391195, 6768, 11326, 120586, 134391, 219493, 169522, 391191, 391192, 391190, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 2838, 90522, 2831, 390174, 81168, 390191, 390190, 187, 8754, 375519, 23284, 85352, 8749, 390181, 7223, 7224, 7222, 64699, 117, 4853, 50852, 26696, 81341, 4249, 8842, 81050, 10653, 401993, 401994, 2895, 401992, 60482, 403274, 403277, 403278, 283820, 283189, 403273, 7380, 7436, 8829, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 961, 441608, 81466, 3358, 55454, 4986, 2558, 57194, 79310, 403239, 81470, 11211, 81472, 84826, 403253, 2346, 127077, 127074, 2693, 26188, 81309, 285220, 81328, 283694, 89766, 10798, 199857, 10402, 9554, 5024, 127062, 25825, 127064, 127066, 127068, 2152, 127069, 343172, 343173, 203102, 84133, 343171, 219952, 219954, 23471, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 79295, 343169, 81614, 254879, 127059, 283092, 283093, 57552, 219428, 219429, 284532, 64131, 114805, 22997, 54929, 343563, 23480, 338674, 338675, 256144, 81552, 4948, 100132202, 219432, 219431, 219438, 219437, 219436, 26341, 7827, 219417, 6567, 9424, 9619, 26338, 119765, 119764, 129787, 26339, 284521, 7113, 123606, 390113, 81539, 57685, 84620, 54407, 140803, 9170, 54947, 9620, 2054, 84109, 56253, 6261, 390148, 57828, 441933, 390144, 10507, 390142, 57130, 6263, 80146, 55089, 3775, 219453, 440699, 11250, 55714, 283767, 2903, 5795, 1139, 1133, 347902, 133418, 283383, 131368, 131566, 127623, 219447, 5979, 29880, 60401, 2515, 26245, 25945, 390168, 390167, 1956, 53828, 390162, 219965, 219960, 219477, 219958, 219959, 219956, 219479, 219957, 219473, 26246, 390157, 658, 390151, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 56288	929	3250	18308	1.5159393889210897	2.6988741241851244E-9	1.349437006581411E-9	1.981159680752853E-9
UP_SEQ_FEATURE	disulfide bond	211	19.18181818181818	9.114232903762149E-12	219484, 219482, 402135, 219487, 334, 391194, 391196, 391195, 6768, 11095, 11326, 120586, 134391, 219493, 24, 1081, 391191, 391192, 391190, 1, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 222008, 2831, 390174, 81168, 170689, 390191, 1463, 390190, 1066, 8754, 5624, 6387, 23284, 8749, 390181, 710, 64699, 4853, 50852, 26696, 84439, 54097, 10653, 81050, 401993, 401994, 401992, 137902, 403274, 7837, 403277, 403278, 283189, 50863, 403273, 7436, 8829, 4978, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 961, 441608, 81466, 3358, 10631, 4986, 2558, 8909, 79310, 403239, 81470, 11211, 81472, 403253, 127077, 127074, 26585, 2693, 83998, 26188, 81309, 81328, 283694, 89766, 10798, 127062, 25825, 127064, 7803, 127066, 127068, 2152, 127069, 343172, 343173, 203102, 4313, 343171, 219952, 219954, 8685, 3351, 27329, 3688, 3354, 10913, 5553, 200959, 256148, 79295, 343169, 254879, 221223, 127059, 11148, 6690, 283092, 283093, 219428, 219429, 284532, 114805, 22997, 343563, 338674, 338675, 256144, 219432, 219431, 219438, 219437, 26341, 219417, 148113, 119765, 26338, 26339, 119764, 284521, 7113, 390113, 84620, 27306, 9620, 56253, 441933, 55687, 10507, 26519, 11197, 10394, 2192, 219453, 55714, 7130, 7032, 7033, 1139, 1133, 347902, 133418, 25870, 7031, 131566, 127623, 219447, 6447, 60401, 2515, 26245, 25945, 390168, 390167, 1956, 390162, 404037, 219965, 219960, 219477, 219958, 346007, 219959, 219479, 219956, 219957, 219473, 26246, 84666, 390151, 390152, 391211, 390154, 9843, 219968, 219469, 4919	929	2662	18308	1.562066770777817	2.17922071499288E-8	7.264069123991135E-9	1.5996981517218956E-8
SP_PIR_KEYWORDS	disulfide bond	214	19.454545454545453	6.204710516220315E-11	219484, 219482, 402135, 219487, 334, 391194, 391196, 391195, 6768, 11095, 11326, 120586, 134391, 219493, 24, 1081, 391191, 391192, 391190, 1, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 222008, 2831, 390174, 81168, 170689, 390191, 1463, 390190, 1066, 8754, 1303, 5624, 6387, 23284, 8749, 390181, 710, 64699, 4853, 50852, 26696, 84439, 54097, 10653, 81050, 401993, 401994, 401992, 137902, 403274, 7837, 403277, 403278, 50863, 283189, 403273, 7436, 8829, 4978, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 961, 441608, 81466, 3358, 10631, 4986, 2558, 8909, 79310, 403239, 81470, 11211, 81472, 403253, 127077, 127074, 26585, 2693, 83998, 26188, 81309, 81328, 283694, 89766, 10798, 127062, 25825, 127064, 7803, 127066, 127068, 2152, 127069, 343172, 343173, 203102, 4313, 343171, 219952, 219954, 8685, 3351, 27329, 10913, 3688, 3354, 5553, 200959, 256148, 79295, 343169, 254879, 221223, 127059, 11148, 6690, 283092, 283093, 219428, 219429, 284532, 64131, 114805, 22997, 343563, 338674, 338675, 256144, 219432, 219431, 219438, 219437, 26341, 219417, 148113, 119765, 26338, 26339, 119764, 284521, 7113, 390113, 84620, 2086, 27306, 9620, 56253, 441933, 55687, 10507, 26519, 11197, 10394, 2192, 219453, 55714, 7130, 7032, 7033, 1139, 1133, 347902, 133418, 25870, 7031, 131566, 127623, 219447, 6447, 60401, 2515, 26245, 25945, 390168, 390167, 1956, 390162, 404037, 219965, 219960, 219477, 219958, 346007, 219959, 219479, 219956, 219957, 219473, 26246, 84666, 390151, 390152, 391211, 390154, 9843, 219968, 219469, 4919	932	2765	18353	1.5240871097175765	2.9658534961285454E-8	4.236933581758251E-9	8.878503487963485E-8
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	285	25.90909090909091	7.314463727165537E-11	219484, 10343, 219482, 402135, 219487, 79905, 391194, 11328, 391196, 391195, 6768, 11095, 120586, 134391, 2013, 219493, 6785, 169522, 55754, 24, 1081, 391191, 391192, 391190, 1, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 222008, 2831, 390174, 79625, 3730, 81168, 170689, 390191, 390190, 1463, 1066, 187, 5624, 1303, 8754, 29015, 23284, 85352, 81578, 8749, 390181, 7224, 710, 64699, 117, 4853, 26696, 4249, 84439, 8842, 54097, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 137902, 60482, 3617, 403274, 7837, 403277, 340596, 403278, 283820, 50863, 283189, 403273, 7436, 7380, 8829, 4978, 2567, 2562, 26018, 81300, 403244, 81327, 646627, 81469, 7477, 961, 441608, 81466, 3358, 4986, 10631, 55454, 2558, 79310, 403239, 81470, 11211, 81472, 403253, 2346, 127077, 220979, 127074, 26585, 2693, 83998, 81309, 285220, 81328, 283694, 89766, 10798, 10402, 5024, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 1280, 203102, 343173, 4313, 343171, 219952, 219954, 23471, 1903, 9917, 8685, 3351, 27329, 10913, 3688, 3354, 5553, 200959, 64222, 256148, 79295, 343169, 254879, 221223, 127059, 11148, 54827, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 114805, 22997, 54929, 343563, 338674, 338675, 256144, 349667, 5825, 4948, 100132202, 219432, 219431, 219438, 219437, 4015, 219436, 26341, 219417, 9424, 148113, 26338, 119765, 26339, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 2086, 54407, 9170, 27306, 9620, 84109, 56253, 6261, 390148, 57828, 441933, 390144, 10507, 390142, 57130, 6263, 11197, 80146, 2192, 55089, 3775, 219453, 440699, 11250, 55714, 80003, 56475, 283767, 7130, 2903, 5795, 1139, 1133, 347902, 133418, 23213, 283383, 131368, 25870, 127623, 131566, 219447, 5979, 51716, 120400, 29880, 60401, 2515, 26245, 81796, 25945, 390168, 390167, 56650, 1956, 390162, 219965, 404037, 219960, 667, 219477, 346007, 219958, 219959, 219956, 219479, 219957, 219473, 26246, 26092, 390157, 390151, 390152, 391211, 390155, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	929	3984	18308	1.4097779708716458	1.7488872683379952E-7	4.3722184539518594E-8	1.283804285101553E-7
GOTERM_CC_FAT	GO:0005886~plasma membrane	255	23.18181818181818	1.2613500283875817E-9	10207, 219484, 219482, 402135, 219487, 8743, 334, 391194, 391196, 391195, 6768, 64098, 11326, 120586, 134391, 219493, 169522, 23504, 24, 391191, 391192, 391190, 391189, 7173, 2840, 4225, 282770, 55212, 214, 10225, 282775, 926, 390538, 2838, 84290, 2831, 390174, 81168, 390191, 390190, 187, 5624, 8754, 375519, 202309, 321, 23284, 6386, 55679, 390181, 7223, 7224, 115727, 7222, 117, 4853, 50852, 26696, 81341, 8842, 9201, 81050, 10653, 401993, 401994, 2895, 3960, 401992, 8501, 60482, 403274, 403277, 55915, 403278, 301, 50863, 283189, 403273, 7380, 7436, 8829, 4978, 4646, 4648, 2567, 2562, 81300, 403244, 81327, 646627, 81469, 961, 441608, 81466, 1809, 3358, 4986, 3987, 2558, 8909, 26960, 7082, 79310, 403239, 81470, 11211, 81472, 403253, 2346, 127077, 127074, 2693, 115827, 388468, 26188, 81309, 285220, 81328, 10559, 283694, 89766, 154796, 10798, 5024, 127062, 127064, 54212, 7803, 127066, 127068, 2152, 127069, 343172, 343173, 4313, 343171, 219952, 29780, 219954, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 79295, 343169, 254879, 127059, 54221, 283092, 283093, 219428, 219429, 284532, 51715, 22999, 22997, 343563, 338674, 338675, 51606, 256144, 349667, 9223, 57692, 23191, 1500, 2274, 23426, 342184, 219432, 219431, 219438, 219437, 219436, 26341, 7827, 219417, 6567, 9424, 9619, 2631, 26338, 119765, 119764, 26339, 284521, 7113, 390113, 81539, 54407, 399473, 140803, 9170, 9620, 2054, 84109, 56253, 6261, 390148, 785, 441933, 7704, 390144, 10507, 390142, 55089, 51466, 3775, 219453, 11250, 56479, 2903, 5795, 1139, 1133, 347902, 283383, 131566, 127623, 219447, 2515, 26245, 25945, 390168, 390167, 1956, 390162, 219965, 219960, 667, 219477, 219958, 219959, 219956, 219479, 219957, 219473, 26246, 390157, 658, 27243, 390151, 390152, 391211, 390155, 390154, 219464, 219469, 6530, 219968, 4919, 56288	628	3620	12245	1.373506615758173	5.360736170523239E-7	5.360736170523239E-7	1.7748544300921765E-6
SP_PIR_KEYWORDS	glycoprotein	289	26.272727272727277	1.825403140457072E-9	219484, 10343, 219482, 402135, 219487, 79905, 334, 391194, 11328, 391196, 391195, 6768, 11095, 8601, 120586, 134391, 2013, 219493, 6785, 169522, 55754, 24, 1081, 391191, 391192, 391190, 1, 391189, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 222008, 2831, 390174, 79625, 3730, 81168, 170689, 390191, 390190, 1463, 1066, 187, 5624, 1303, 8754, 29015, 23284, 85352, 81578, 8749, 390181, 7224, 710, 64699, 117, 4853, 26696, 4249, 84439, 8842, 54097, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 137902, 60482, 3617, 403274, 7837, 403277, 340596, 403278, 301, 283820, 50863, 283189, 403273, 7436, 7380, 8829, 4978, 2567, 2562, 26018, 81300, 403244, 81327, 646627, 81469, 7477, 961, 441608, 81466, 3358, 4986, 10631, 55454, 2558, 79310, 403239, 81470, 11211, 81472, 403253, 2346, 127077, 220979, 127074, 26585, 2693, 83998, 81309, 285220, 81328, 283694, 89766, 10798, 10402, 5024, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 1280, 203102, 343173, 4313, 343171, 219952, 219954, 23471, 1903, 9917, 8685, 3351, 27329, 10913, 3688, 3354, 5553, 200959, 64222, 256148, 79295, 343169, 254879, 221223, 127059, 11148, 54827, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 114805, 22997, 54929, 343563, 338674, 338675, 256144, 349667, 5825, 4948, 100132202, 219432, 219431, 219438, 219437, 4015, 219436, 26341, 219417, 9424, 148113, 26338, 119765, 26339, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 2086, 54407, 9170, 27306, 9620, 84109, 56253, 6261, 390148, 57828, 441933, 390144, 10507, 390142, 57130, 6263, 11197, 80146, 2192, 55089, 3775, 219453, 440699, 11250, 55714, 80003, 56475, 283767, 7130, 6646, 2903, 5795, 1139, 1133, 347902, 133418, 23213, 283383, 131368, 25870, 127623, 131566, 219447, 5979, 51716, 120400, 29880, 60401, 2515, 26245, 81796, 25945, 390168, 390167, 56650, 1956, 390162, 219965, 404037, 219960, 667, 219477, 346007, 219958, 219959, 219956, 219479, 219957, 219473, 26246, 26092, 390157, 390151, 390152, 391211, 390155, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	932	4169	18353	1.3650768445207164	8.725423314981384E-7	1.090678330983863E-7	2.6120215101954614E-6
GOTERM_CC_FAT	GO:0016021~integral to membrane	328	29.818181818181817	9.342496889097227E-9	10998, 219484, 10343, 219482, 402135, 219487, 8743, 3284, 79905, 3283, 334, 391194, 391196, 54499, 391195, 653489, 6768, 11326, 134391, 120586, 84284, 2013, 219493, 6785, 169522, 22, 55754, 24, 391191, 391192, 391190, 391189, 55652, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 53405, 2838, 90522, 84197, 2831, 390174, 81168, 390191, 643236, 390190, 187, 8754, 202309, 375519, 29015, 23284, 85352, 6386, 8749, 390181, 7223, 7224, 7222, 64699, 117, 10858, 50852, 4853, 202018, 26696, 81341, 4249, 8842, 9201, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 400120, 202020, 60482, 403274, 403277, 340596, 403278, 283820, 283189, 403273, 4259, 7436, 7380, 284439, 8829, 4978, 2567, 10762, 2562, 26018, 81300, 403244, 81327, 81469, 23359, 961, 23151, 441608, 81466, 339761, 3358, 4986, 55454, 2558, 57194, 79310, 403239, 11211, 81470, 81472, 84826, 403253, 2346, 127077, 92270, 127074, 5901, 51643, 2693, 5903, 29929, 26188, 81309, 285220, 81328, 10559, 89766, 283694, 51141, 154796, 10798, 199857, 10402, 9554, 5024, 389668, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 203102, 343173, 84133, 343171, 219952, 219954, 23471, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 81615, 79295, 343169, 81614, 254879, 127059, 11148, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 79022, 57150, 114805, 22997, 54929, 23480, 343563, 780776, 338674, 338675, 219527, 256144, 5825, 81552, 4948, 100132202, 219432, 55007, 219431, 219438, 219437, 219436, 643155, 7827, 26341, 219417, 6567, 9619, 9424, 23592, 2631, 26338, 119765, 119764, 129787, 26339, 53345, 123606, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 54407, 140803, 9170, 54947, 23080, 23331, 9620, 25813, 2054, 84109, 56253, 6261, 23204, 441933, 57828, 390148, 785, 25921, 390144, 10507, 148641, 390142, 64778, 57130, 9284, 6263, 80146, 55089, 3775, 219453, 440699, 11250, 55714, 56479, 80003, 56475, 283767, 6646, 2903, 5795, 1139, 1133, 347902, 133418, 283383, 131368, 127623, 131566, 219447, 5979, 29880, 285190, 120406, 60401, 2515, 26245, 81796, 25945, 390168, 56650, 390167, 1956, 53828, 390162, 219965, 54020, 115286, 219960, 219477, 158866, 219958, 219959, 219956, 219479, 219957, 57650, 219473, 148753, 26246, 26092, 390157, 658, 390151, 51079, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	628	5047	12245	1.267184011691375	3.9705533129152926E-6	1.985278627159026E-6	1.3145891908372676E-5
SP_PIR_KEYWORDS	transmembrane	317	28.81818181818182	1.3704077151861466E-8	10998, 219484, 10343, 219482, 402135, 219487, 8743, 3284, 79905, 3283, 334, 391194, 391196, 54499, 391195, 6768, 11326, 134391, 120586, 84284, 2013, 219493, 6785, 169522, 22, 55754, 24, 391191, 391192, 391190, 391189, 55652, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 53405, 2838, 90522, 84197, 2831, 390174, 81168, 390191, 643236, 390190, 187, 8754, 202309, 375519, 29015, 23284, 85352, 8749, 390181, 7223, 7224, 7222, 64699, 117, 10858, 50852, 4853, 202018, 26696, 81341, 4249, 8842, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 400120, 202020, 60482, 403274, 403277, 340596, 403278, 283820, 283189, 403273, 4259, 7436, 7380, 284439, 8829, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 23359, 961, 23151, 441608, 81466, 3358, 4986, 55454, 2558, 57194, 79310, 403239, 11211, 81470, 81472, 84826, 403253, 2346, 127077, 92270, 127074, 51643, 2693, 29929, 26188, 81309, 285220, 81328, 10559, 51141, 283694, 89766, 10798, 199857, 10402, 9554, 5024, 389668, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 203102, 343173, 84133, 343171, 219952, 219954, 23471, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 81615, 79295, 343169, 81614, 254879, 127059, 11148, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 79022, 57150, 114805, 22997, 54929, 23480, 343563, 780776, 338674, 338675, 219527, 256144, 5825, 81552, 4948, 100132202, 219432, 55007, 219431, 219438, 219437, 219436, 643155, 7827, 26341, 219417, 6567, 9619, 9424, 23592, 26338, 119765, 119764, 129787, 26339, 53345, 123606, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 54407, 140803, 9170, 54947, 23080, 23331, 9620, 25813, 2054, 84109, 56253, 6261, 23204, 441933, 57828, 390148, 25921, 390144, 10507, 148641, 390142, 64778, 57130, 9284, 6263, 80146, 55089, 3775, 219453, 440699, 11250, 55714, 56479, 80003, 56475, 283767, 6646, 2903, 5795, 1139, 1133, 347902, 133418, 283383, 131368, 127623, 131566, 219447, 5979, 29880, 120406, 60401, 2515, 26245, 81796, 25945, 390168, 56650, 390167, 1956, 53828, 390162, 219965, 54020, 115286, 219960, 219477, 158866, 219958, 219959, 219956, 219479, 219957, 57650, 219473, 148753, 26246, 26092, 390157, 658, 390151, 51079, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	932	4754	18353	1.31308015296809	6.550527494764147E-6	7.278385072417848E-7	1.9609553836286153E-5
UP_SEQ_FEATURE	transmembrane region	314	28.545454545454547	2.029137716296475E-8	10998, 219484, 10343, 219482, 402135, 219487, 8743, 3284, 79905, 3283, 334, 391194, 391196, 54499, 391195, 6768, 11326, 134391, 120586, 2013, 219493, 6785, 169522, 22, 55754, 24, 391191, 391192, 391190, 391189, 55652, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 53405, 2838, 90522, 84197, 2831, 390174, 81168, 390191, 643236, 390190, 187, 8754, 202309, 375519, 29015, 23284, 85352, 8749, 390181, 7223, 7224, 7222, 64699, 117, 10858, 50852, 4853, 202018, 26696, 81341, 4249, 8842, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 400120, 202020, 60482, 403274, 403277, 340596, 403278, 283820, 283189, 403273, 4259, 7436, 7380, 284439, 8829, 2567, 2562, 26018, 81300, 403244, 81327, 81469, 23359, 961, 23151, 441608, 81466, 3358, 4986, 55454, 2558, 57194, 79310, 403239, 11211, 81470, 81472, 84826, 403253, 2346, 127077, 92270, 127074, 51643, 2693, 29929, 26188, 81309, 285220, 81328, 10559, 51141, 283694, 89766, 10798, 199857, 10402, 9554, 5024, 389668, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 203102, 343173, 84133, 343171, 219952, 219954, 23471, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 81615, 79295, 343169, 81614, 254879, 127059, 11148, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 79022, 57150, 114805, 22997, 54929, 23480, 343563, 780776, 338674, 338675, 219527, 256144, 5825, 81552, 4948, 100132202, 219432, 55007, 219431, 219438, 219437, 219436, 643155, 7827, 26341, 219417, 6567, 9619, 9424, 23592, 26338, 119765, 119764, 129787, 26339, 53345, 123606, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 54407, 140803, 9170, 54947, 23080, 23331, 9620, 2054, 84109, 56253, 6261, 23204, 441933, 57828, 390148, 25921, 390144, 10507, 148641, 390142, 64778, 57130, 6263, 80146, 55089, 3775, 219453, 440699, 11250, 55714, 56479, 80003, 56475, 283767, 6646, 2903, 5795, 1139, 1133, 347902, 133418, 283383, 131368, 127623, 131566, 219447, 5979, 29880, 120406, 60401, 2515, 26245, 81796, 25945, 390168, 56650, 390167, 1956, 53828, 390162, 219965, 54020, 115286, 219960, 219477, 158866, 219958, 219959, 219956, 219479, 219957, 57650, 219473, 148753, 26246, 26092, 390157, 658, 390151, 51079, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	929	4722	18308	1.3104753463735468	4.851550630469159E-5	9.703289566731499E-6	3.561459379630705E-5
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	333	30.272727272727273	7.487252620087572E-8	10998, 219484, 10343, 219482, 402135, 219487, 8743, 3284, 79905, 3283, 334, 391194, 391196, 54499, 391195, 653489, 6768, 8601, 11326, 134391, 120586, 84284, 2013, 219493, 6785, 169522, 22, 55754, 24, 391191, 391192, 391190, 391189, 55652, 11085, 7173, 2840, 4225, 282770, 214, 10225, 282775, 926, 390538, 138050, 53405, 2838, 90522, 84197, 2831, 390174, 81168, 390191, 643236, 390190, 187, 8754, 202309, 375519, 29015, 23284, 85352, 6386, 8749, 390181, 7223, 7224, 7222, 64699, 117, 10858, 50852, 4853, 202018, 26696, 81341, 4249, 8842, 9201, 81050, 10653, 401993, 401994, 2895, 401992, 8501, 400120, 202020, 60482, 403274, 403277, 340596, 403278, 283820, 50863, 283189, 403273, 4259, 7436, 7380, 284439, 8829, 4978, 2567, 10762, 2562, 26018, 81300, 403244, 81327, 646627, 81469, 23359, 961, 23151, 441608, 81466, 339761, 3358, 4986, 55454, 2558, 57194, 79310, 403239, 11211, 81470, 81472, 84826, 403253, 2346, 127077, 92270, 127074, 5901, 51643, 2693, 5903, 29929, 26188, 81309, 285220, 81328, 10559, 89766, 283694, 51141, 154796, 10798, 199857, 10402, 9554, 5024, 389668, 127062, 25825, 127064, 126969, 127066, 127068, 2152, 127069, 343172, 203102, 343173, 84133, 343171, 219952, 219954, 23471, 1903, 8685, 3351, 10913, 3688, 3354, 200959, 256148, 81615, 79295, 343169, 81614, 254879, 127059, 11148, 283092, 57552, 283093, 219428, 219429, 64131, 284532, 79022, 57150, 114805, 22997, 54929, 23480, 343563, 780776, 338674, 338675, 219527, 349667, 256144, 5825, 81552, 4948, 100132202, 219432, 55007, 219431, 219438, 219437, 219436, 643155, 7827, 26341, 219417, 6567, 9619, 9424, 23592, 2631, 26338, 119765, 119764, 129787, 26339, 53345, 123606, 284521, 7113, 390113, 81539, 163590, 57685, 84620, 54407, 140803, 9170, 54947, 23080, 23331, 9620, 25813, 2054, 84109, 56253, 6261, 23204, 441933, 57828, 390148, 785, 25921, 390144, 10507, 148641, 390142, 64778, 57130, 9284, 6263, 80146, 55089, 3775, 219453, 440699, 11250, 55714, 56479, 80003, 56475, 283767, 6646, 2903, 5795, 1139, 1133, 347902, 133418, 283383, 131368, 127623, 131566, 219447, 5979, 29880, 285190, 120406, 60401, 2515, 26245, 81796, 25945, 390168, 56650, 390167, 1956, 53828, 390162, 219965, 54020, 115286, 219960, 219477, 158866, 219958, 219959, 219956, 219479, 219957, 57650, 219473, 148753, 26246, 26092, 390157, 5862, 658, 390151, 51079, 390152, 391211, 390155, 51075, 390154, 219464, 9843, 219469, 6530, 219968, 4919, 645104, 56288	628	5229	12245	1.241723034083559	3.1820318540209946E-5	1.0606885352371087E-5	1.0535360367436297E-4
SMART	SM00355:ZnF_C2H2	69	6.2727272727272725	4.22662272812144E-7	10793, 7678, 219749, 7593, 340252, 57209, 284312, 7704, 730291, 25799, 162655, 56242, 29068, 26036, 23036, 51427, 132625, 342945, 63978, 6299, 7587, 63977, 7582, 7580, 7581, 79698, 80829, 8193, 55657, 440515, 79894, 7691, 7694, 201514, 7697, 220992, 7554, 84838, 1270, 56980, 65982, 90874, 93474, 79862, 93166, 57116, 168417, 116412, 64919, 51444, 90827, 49854, 55663, 8187, 91120, 57507, 79673, 7561, 94039, 81931, 80095, 442319, 162968, 2737, 27300, 51351, 388569, 349075, 84878, 10782, 54941	424	764	8735	1.8605990072113008	9.80528605273312E-5	9.80528605273312E-5	5.426182986600914E-4
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5	55	5.0	5.119984334009005E-7	10793, 7678, 219749, 7593, 340252, 57209, 7704, 730291, 25799, 162655, 56242, 26036, 23036, 51427, 342945, 63978, 6299, 63977, 7587, 7582, 7580, 7581, 80829, 55657, 440515, 7691, 201514, 7694, 220992, 7554, 84838, 1270, 56980, 90874, 93474, 79862, 57116, 168417, 116412, 64919, 90827, 49854, 91120, 8187, 79673, 7561, 81931, 94039, 80095, 442319, 162968, 2737, 27300, 51351, 388569, 349075, 10782	929	522	18308	2.0764303890394236	0.001223439554568273	2.0401061495667339E-4	8.986350167883295E-4
